id,prefix,previous_name,label,label_source,label_ontology,obsolete_term,matched,current_category,suggested_category
EFO:1001418,EFO,EFO:1001418,Salmonella Infections,ols4,efo,False,True,biolink:Disease,
HP:0000975,HP,HP:0000975,Hyperhidrosis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009429,EFO,EFO:0009429,Mycobacterium infection,ols4,efo,False,True,biolink:Disease,
Orphanet:91088,Orphanet,Orphanet:91088,Other metabolic disease,ols4,ordo,False,True,biolink:Disease,
EFO:0007944,EFO,EFO:0007944,allergen exposure measurement,ols4,efo,False,True,biolink:Disease,
OBA:2044852,OBA,OBA:2044852,level of UPF0235 protein C15orf40 in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010925,EFO,EFO:0010925,protein S100-A12 measurement,ols4,efo,False,True,biolink:Disease,
HP:0012207,HP,HP:0012207,Reduced sperm motility,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0700134,EFO,EFO:0700134,obsolete_resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,ols4,efo,True,True,biolink:Disease,
EFO:0004833,EFO,EFO:0004833,neutrophil count,ols4,efo,False,True,biolink:Disease,
OBA:2050068,OBA,OBA:2050068,serum albumin amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
Orphanet:183539,Orphanet,Orphanet:183539,Genetic renal or urinary tract malformation,ols4,ordo,False,True,biolink:Disease,
EFO:1000653,EFO,EFO:1000653,sarcopenia,ols4,efo,False,True,biolink:Disease,
EFO:0010922,EFO,EFO:0010922,P-selectin glycoprotein ligand 1 measurement,ols4,efo,False,True,biolink:Disease,
OBA:0004561,OBA,OBA:0004561,blood osmolality,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004587,EFO,EFO:0004587,lymphocyte count,ols4,efo,False,True,biolink:Disease,
EFO:0006922,EFO,EFO:0006922,delivery measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004980,EFO,EFO:0004980,appendicular lean mass,ols4,efo,False,True,biolink:Disease,
EFO:1001516,EFO,EFO:1001516,ovarian serous carcinoma,ols4,efo,False,True,biolink:Disease,
HP:0012393,HP,HP:0012393,Allergy,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009706,EFO,EFO:0009706,latent autoimmune diabetes in adults,ols4,efo,False,True,biolink:Disease,
EFO:0004348,EFO,EFO:0004348,hematocrit,ols4,efo,False,True,biolink:Disease,
EFO:0007991,EFO,EFO:0007991,eosinophil percentage of leukocytes,ols4,efo,False,True,biolink:Disease,
HP:0004418,HP,HP:0004418,Thrombophlebitis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0005180,HP,HP:0005180,Tricuspid regurgitation,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0031678,HP,HP:0031678,Atherosclerotic lesion,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001643,HP,HP:0001643,Patent ductus arteriosus,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010369,EFO,EFO:0010369,lysophosphatidylethanolamine 18:2 measurement,ols4,efo,False,True,biolink:Disease,
EFO:0008501,EFO,EFO:0008501,dysplasia,ols4,efo,False,True,biolink:Disease,
HP:0002411,HP,HP:0002411,Myokymia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0003959,EFO,EFO:0003959,cleft lip,ols4,efo,False,True,biolink:Disease,
HP:0011451,HP,HP:0011451,Primary microcephaly,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1000965,EFO,EFO:1000965,Henoch-Schoenlein purpura,ols4,efo,False,True,biolink:Disease,
HP:0012758,HP,HP:0012758,Neurodevelopmental delay,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
Orphanet:404469,Orphanet,Orphanet:404469,Rare female infertility due to oocyte maturation defect,ols4,ordo,False,True,biolink:Disease,
EFO:0022267,EFO,EFO:0022267,free cholesterol in medium HDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0009458,EFO,EFO:0009458,alcohol use disorder measurement,ols4,efo,False,True,biolink:Disease,
EFO:0010270,EFO,EFO:0010270,Menstrual disorder,ols4,efo,False,True,biolink:Disease,
HP:0005528,HP,HP:0005528,Bone marrow hypocellularity,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0010976,HP,HP:0010976,Decreased total B cell count,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001520,HP,HP:0001520,Large for gestational age,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0003489,HP,HP:0003489,Acute episodes of neuropathic symptoms,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:2045206,OBA,OBA:2045206,level of serum globulin type protein,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0100806,HP,HP:0100806,Sepsis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004696,EFO,EFO:0004696,sex hormone-binding globulin measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004842,EFO,EFO:0004842,eosinophil count,ols4,efo,False,True,biolink:Disease,
EFO:1001494,EFO,EFO:1001494,psoriasis vulgaris,ols4,efo,False,True,biolink:Disease,
HP:0001268,HP,HP:0001268,Mental deterioration,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0020685,EFO,EFO:0020685,protein nov homolog measurement,ols4,efo,False,True,biolink:Disease,
OBA:VT0005265,OBA,OBA:VT0005265,blood urea nitrogen amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0004398,HP,HP:0004398,Peptic ulcer,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0022159,EFO,EFO:0022159,cholesteryl esters in large HDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0011057,EFO,EFO:0011057,neurotoxicity,ols4,efo,False,True,biolink:Disease,
HP:0002075,HP,HP:0002075,Dysdiadochokinesis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010351,EFO,EFO:0010351,cholesteryl ester measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004725,EFO,EFO:0004725,metabolite measurement,ols4,efo,False,True,biolink:Disease,
EFO:0020921,EFO,EFO:0020921,hemorrhagic stroke,ols4,efo,False,True,biolink:Disease,
EFO:0000719,EFO,EFO:0000719,temporal measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022258,EFO,EFO:0022258,cholesteryl esters to total lipids in very large VLDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:0011011,EFO,EFO:0011011,sitting height measurement,ols4,efo,False,True,biolink:Disease,
HP:0005268,HP,HP:0005268,Miscarriage,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0007985,EFO,EFO:0007985,platelet crit,ols4,efo,False,True,biolink:Disease,
EFO:0004309,EFO,EFO:0004309,platelet count,ols4,efo,False,True,biolink:Disease,
OBA:2042371,OBA,OBA:2042371,level of MIT domain-containing protein 1 in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001395,HP,HP:0001395,Hepatic fibrosis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0000539,HP,HP:0000539,Abnormality of refraction,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0022322,EFO,EFO:0022322,triglycerides in medium LDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022265,EFO,EFO:0022265,free cholesterol in large VLDL measurement,ols4,efo,False,True,biolink:Disease,
HP:0000112,HP,HP:0000112,Nephropathy,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0002202,HP,HP:0002202,Pleural effusion,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0006807,EFO,EFO:0006807,linoleic acid measurement,ols4,efo,False,True,biolink:Disease,
EFO:0920022,EFO,EFO:0920022,cholesteryl esters in HDL measurement,ols4,efo,False,True,biolink:Disease,
HP:0002960,HP,HP:0002960,Autoimmunity,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0008569,EFO,EFO:0008569,Thiamine deficiency,ols4,efo,False,True,biolink:Disease,
EFO:0009188,EFO,EFO:0009188,Red cell distribution width,ols4,efo,False,True,biolink:Disease,
EFO:1001955,EFO,EFO:1001955,erythroleukemia,ols4,efo,False,True,biolink:Disease,
HP:0002721,HP,HP:0002721,Immunodeficiency,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0011947,HP,HP:0011947,Respiratory tract infection,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:0003747,OBA,OBA:0003747,glomerular filtration rate,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:1000110,OBA,OBA:1000110,bone tissue density,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0000195,EFO,EFO:0000195,metabolic syndrome,ols4,efo,False,True,biolink:Disease,
HP:0100660,HP,HP:0100660,Dyskinesia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0005689,EFO,EFO:0005689,non-high density lipoprotein cholesterol measurement,ols4,efo,False,True,biolink:Disease,
EFO:0005106,EFO,EFO:0005106,body composition measurement,ols4,efo,False,True,biolink:Disease,
EFO:1001491,EFO,EFO:1001491,abortion,ols4,efo,False,True,biolink:Disease,
HP:0001987,HP,HP:0001987,Hyperammonemia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0008496,EFO,EFO:0008496,chronic hepatitis,ols4,efo,False,True,biolink:Disease,
OBA:2050065,OBA,OBA:2050065,serum urea amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0007789,EFO,EFO:0007789,BMI-adjusted waist circumference,ols4,efo,False,True,biolink:Disease,
EFO:0022160,EFO,EFO:0022160,concentration of large LDL particles measurement,ols4,efo,False,True,biolink:Disease,
OBA:2041446,OBA,OBA:2041446,level of eukaryotic translation initiation factor 3 subunit B in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001471,EFO,EFO:1001471,Merkel cell skin cancer,ols4,efo,False,True,biolink:Disease,
HP:0100526,HP,HP:0100526,Neoplasm of the lung,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009885,EFO,EFO:0009885,frailty measurement,ols4,efo,False,True,biolink:Disease,
OBA:2045560,OBA,OBA:2045560,amount of iron in brain,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0006336,EFO,EFO:0006336,diastolic blood pressure,ols4,efo,False,True,biolink:Disease,
EFO:0022157,EFO,EFO:0022157,free cholesterol in large HDL measurement,ols4,efo,False,True,biolink:Disease,
HP:0000842,HP,HP:0000842,Hyperinsulinemia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0021900,EFO,EFO:0021900,cholesterol in large HDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022296,EFO,EFO:0022296,phospholipids in small HDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0009622,EFO,EFO:0009622,fracture of pelvis,ols4,efo,False,True,biolink:Disease,
HP:0002242,HP,HP:0002242,Abnormal intestine morphology,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0800337,EFO,EFO:0800337,N-oleoyltaurine measurement,ols4,efo,False,True,biolink:Disease,
HP:0001667,HP,HP:0001667,Right ventricular hypertrophy,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004312,EFO,EFO:0004312,vital capacity,ols4,efo,False,True,biolink:Disease,
EFO:0920024,EFO,EFO:0920024,cholesteryl esters in very large VLDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0010623,EFO,EFO:0010623,tissue factor measurement,ols4,efo,False,True,biolink:Disease,
EFO:0009783,EFO,EFO:0009783,carotid atherosclerosis,ols4,efo,False,True,biolink:Disease,
EFO:0006835,EFO,EFO:0006835,pyoderma gangrenosum,ols4,efo,False,True,biolink:Disease,
EFO:0022154,EFO,EFO:0022154,phospholipids in medium VLDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004838,EFO,EFO:0004838,calcium measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022326,EFO,EFO:0022326,triglycerides in VLDL measurement,ols4,efo,False,True,biolink:Disease,
HP:0012531,HP,HP:0012531,Pain,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0000551,EFO,EFO:0000551,intracranial hemorrhage,ols4,efo,False,True,biolink:Disease,
HP:0001410,HP,HP:0001410,Decreased liver function,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0032252,HP,HP:0032252,Granuloma,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
